doi,n.scopus,n.wos,n.unmerged
"10.1109/cimca.2008.98",1,1,1
"10.1109/tits.2021.3094215",1,1,1
"10.1109/tii.2022.3187747",1,1,1
"10.1016/j.ifacol.2019.11.163",1,1,1
"10.1007/s10479-020-03703-8",1,1,1
"10.1002/aic.14101",1,1,1
"10.1111/j.1475-5890.2008.00076.x",1,1,1
"10.1093/geront/gnq032",1,1,1
"10.1016/j.eswa.2009.06.098",1,1,1
"10.1016/j.measurement.2020.108192",1,1,1
"10.1117/12.910436",1,1,1
"10.1016/j.ecolmodel.2019.03.013",1,1,1
"10.1016/j.ssci.2018.04.023",1,1,1
"10.1016/j.ssci.2023.106071",1,1,1
"10.1109/wi-iat.2015.191",1,1,1
"10.1016/j.ecolmodel.2009.04.001",1,1,1
"10.1016/j.enconman.2015.06.021",1,1,1
"10.14736/kyb-2019-4-0714",1,1,1
"10.1080/0951192x.2011.652177",1,1,1
"10.1016/j.ecolmodel.2018.12.016",1,1,1
"10.1016/j.ecolmodel.2020.109225",1,1,1
"10.1016/j.foodpol.2022.102304",1,1,1
"10.4304/jcp.7.10.2564-2571",1,1,1
"10.1007/s00262-006-0218-7",1,1,1
"10.7717/peerj.11608",1,1,1
"10.3389/fonc.2022.883401",1,1,1
"10.1108/01439910610651392",1,1,1
"10.1073/pnas.2203019119",1,1,1
"10.1002/asjc.3074",1,1,1
"10.1186/s12879-022-07075-1",1,1,1
"10.1109/jetcas.2022.3142055",1,1,1
"10.1051/alr:2007002",1,1,1
"10.1016/j.biosystems.2010.03.007",1,1,1
"10.1016/j.rser.2014.05.056",1,1,1
"10.1007/s11424-020-0071-3",1,1,1
"10.1111/j.1365-2419.2012.00628.x",1,1,1
"10.1016/j.ecocom.2013.11.007",1,1,1
"10.3390/electronics12122722",1,1,1
"10.1016/j.physa.2021.126546",1,1,1
"10.1111/j.1524-475x.2012.00852.x",1,1,1
"10.1016/j.ijmachtools.2005.06.005",1,1,1
"10.1016/j.eswa.2012.01.001",1,1,1
"10.1016/j.jii.2020.100189",1,1,1
"10.1080/13696998.2023.2222035",1,1,1
"10.1016/j.jbi.2016.08.011",1,1,1
"10.1007/978-3-319-50983-9_3",1,1,1
"10.3390/info11100458",1,1,1
"10.1155/2020/8923197",1,1,1
"10.1016/j.comnet.2018.06.007",1,1,1
"10.1016/j.automatica.2014.02.019",1,1,1
"10.1103/physreve.97.062137",1,1,1
"10.1007/s00285-014-0798-3",1,1,1
"10.1046/j.1365-2729.1998.1420100.x",1,1,1
"10.1016/j.resconrec.2019.104538",1,1,1
"10.1080/01969722.2014.917235",1,1,1
"10.1016/j.automatica.2021.109657",1,1,1
"10.1016/j.softx.2023.101360",1,1,1
"10.1177/00202940221122195",1,1,1
"10.1016/j.ecolecon.2009.06.027",1,1,1
"10.1007/s00500-016-2302-z",1,1,1
"10.1016/j.jtbi.2017.11.014",1,1,1
"10.1016/j.jval.2021.11.1352",1,1,1
"10.4018/jitr.2015070104",1,1,1
"10.1016/j.ifacol.2019.12.145",1,1,1
"10.1016/j.jtbi.2008.01.032",1,1,1
"10.1109/access.2022.3184728",1,1,1
"10.1016/j.robot.2023.104486",1,1,1
"10.3233/mgs-210345",1,1,1
"10.1109/tsg.2013.2274391",1,1,1
"10.1002/cncr.32557",1,1,1
"10.1016/s0928-4931(00)00164-8",1,1,1
"10.1002/ece3.6770",1,1,1
"10.1002/etc.2500",1,1,1
"10.1109/mis.2005.9",1,1,1
"10.1038/srep46447",1,1,1
"10.4028/www.scientific.net/amm.235.141",1,1,1
"10.1016/j.ecolmodel.2005.03.023",1,1,1
"10.1016/j.eclinm.2022.101429",1,1,1
"10.1007/s11116-020-10137-5",1,1,1
"10.1371/journal.pone.0218256",1,1,1
"10.1177/0037549711425180",1,1,1
"10.1016/j.jclepro.2018.03.261",1,1,1
"10.1007/s11517-022-02514-2",1,1,1
"10.1098/rsbl.2013.1018",1,1,1
"10.1186/s12879-017-2464-z",1,1,1
"10.1016/j.trd.2022.103477",1,1,1
"10.20965/jaciii.2021.p0931",1,1,1
"10.1371/journal.pcbi.1007342",1,1,1
"10.1016/j.mbs.2014.02.001",1,1,1
"10.1080/03081060600810899",1,1,1
"10.1007/s00191-016-0466-4",1,1,1
"10.3763/asre.2009.0108",1,1,1
"10.1111/j.1539-6924.2011.01652.x",1,1,1
"10.1109/tvt.2019.2919681",1,1,1
"10.1186/1471-2105-14-s6-s2",1,1,1
"10.1103/physreve.106.034125",1,1,1
"10.1016/j.ijdrr.2021.102503",1,1,1
"10.1103/physreve.105.044301",1,1,1
"10.1007/978-3-540-85379-4_26",1,1,1
"10.1371/journal.pcbi.1009471",1,1,1
"10.1016/j.ecolmodel.2008.02.002",1,1,1
"10.1098/rsif.2014.0642",1,1,1
"10.1109/jiot.2023.3253693",1,1,1
"10.1080/01494929.2014.963276",1,1,1
"10.3390/su151310420",1,1,1
"10.1016/j.ins.2014.11.047",1,1,1
"10.1177/1046878109353470",1,1,1
"10.1080/17440572.2019.1662304",1,1,1
"10.3390/en11030640",1,1,1
"10.1007/s40313-013-0069-3",1,1,1
"10.1016/j.quascirev.2019.06.012",1,1,1
"10.1016/j.aap.2021.106355",1,1,1
"10.1109/mic.2005.132",1,1,1
"10.1103/physreve.99.022602",1,1,1
"10.1109/tcyb.2022.3208228",2,0,0
"10.1080/17517575.2018.1521998",1,1,1
"10.1111/roiw.12444",1,1,1
"10.1016/j.eswa.2004.12.012",1,1,1
"10.1177/0971721816640625",1,1,1
"10.1007/s11042-020-10388-5",1,1,1
"10.1016/j.ifacol.2021.08.132",1,1,1
"10.1109/jsyst.2009.2031012",1,1,1
"10.4028/www.scientific.net/amm.436.451",1,1,1
"10.2478/izajolp-2022-0009",1,1,1
"10.1109/tac.2022.3206603",1,1,1
"10.1080/21680566.2016.1142400",1,1,1
"10.1002/sres.2642",1,1,1
"10.1007/s10270-020-00807-4",1,1,1
"10.1016/j.automatica.2013.01.063",1,1,1
"10.1016/j.amepre.2021.11.007",1,1,1
"10.3390/info9050120",1,1,1
"10.7326/m19-1980",1,1,1
"10.1007/s12008-010-0113-5",1,1,1
"10.1016/j.sysconle.2021.105109",1,1,1
"10.1109/access.2020.2994198",1,1,1
"10.1016/b978-0-12-409548-9.11144-3",2,0,0
"10.1016/j.jtbi.2017.07.025",1,1,1
"10.5694/mja2.50845",1,1,1
"10.1142/s0218213013500267",1,1,1
"10.1007/978-3-030-97457-2_3",1,1,1
"10.4324/9780203993699",2,0,0
"10.1080/00207721.2016.1218570",1,1,1
"10.1109/tcns.2016.2555581",1,1,1
"10.1002/etep.1768",1,1,1
"10.1186/1742-4682-10-66",1,1,1
"10.1109/tcns.2022.3158745",1,1,1
"10.1134/s1019331622040219",1,1,1
"10.1016/j.ecolmodel.2014.03.009",1,1,1
"10.1023/a:1024451512597",1,1,1
"10.25318/82-003-x202001100002-eng",1,1,1
"10.1111/j.1558-5646.2012.01732.x",1,1,1
"10.1017/s0950268814001848",1,1,1
"10.1007/978-3-319-18944-4_6",1,1,1
"10.1016/j.ppees.2005.11.001",1,1,1
"10.1016/j.ins.2018.05.051",1,1,1
"10.1111/exsy.12345",1,1,1
"10.1109/jiot.2020.3035608",1,1,1
"10.1109/access.2019.2958974",1,1,1
"10.1007/s10796-012-9380-y",1,1,1
"10.1111/1758-2229.13099",1,1,1
"10.3141/2003-03",1,1,1
"10.1371/journal.pone.0269976",1,1,1
"10.1371/journal.pone.0097010",1,1,1
"10.1016/j.trc.2004.07.008",1,1,1
"10.1109/tcad.2022.3233019",2,0,0
"10.1016/j.compchemeng.2017.02.005",1,1,1
"10.1109/ictai.2017.00138",1,1,1
"10.1016/j.neucom.2018.06.011",1,1,1
"10.1016/j.engappai.2017.07.022",1,1,1
"10.3390/en8099817",1,1,1
"10.1128/jvi.02051-06",1,1,1
"10.1007/s11424-016-4298-y",1,1,1
"10.4028/www.scientific.net/amm.178-181.2604",1,1,1
"10.7866/hpe-rpe.23.2.7",1,1,1
"10.1080/09528131003712970",1,1,1
"10.1016/j.automatica.2013.04.021",1,1,1
"10.1016/j.physa.2009.11.042",1,1,1
"10.1001/jamahealthforum.2022.2419",1,1,1
"10.1016/0264-9993(93)90019-c",1,1,1
"10.3390/su13168850",1,1,1
"10.1109/tie.2017.2668983",1,1,1
"10.20965/jaciii.2011.p0212",1,1,1
"10.1080/24751839.2023.2182174",2,0,0
"10.1016/j.cities.2021.103345",1,1,1
"10.2307/3551340",1,1,1
"10.1016/j.jobe.2023.106807",1,1,1
"10.1080/00207179.2019.1613561",1,1,1
"10.1109/lcsys.2023.3287950",1,1,1
"10.1109/tcyb.2018.2819361",1,1,1
"10.1002/ett.4078",1,1,1
"10.1080/10438590802564808",1,1,1
"10.1007/s10015-016-0293-6",1,1,1
"10.1016/j.jinsphys.2017.08.005",1,1,1
"10.1061/(asce)me.1943-5479.0000487",1,1,1
"10.1016/j.compbiomed.2021.104374",1,1,1
"10.5198/jtlu.2020.1454",1,1,1
"10.3390/en13226133",1,1,1
"10.1016/j.jtbi.2015.09.036",1,1,1
"10.18564/jasss.4830",1,1,1
"10.1007/s10472-018-9584-z",1,1,1
"10.3390/en15082968",1,1,1
"10.1093/beheco/9.4.397",1,1,1
"10.1109/tnnls.2015.2511005",1,1,1
"10.1109/tia.2020.2986449",1,1,1
"10.18564/jasss.4226",1,1,1
"10.1109/tcyb.2020.3022535",1,1,1
"10.1109/access.2021.3128949",1,1,1
"10.1109/wsc.2006.322926",1,1,1
"10.1016/j.ecolmodel.2008.02.013",1,1,1
"10.1002/ece3.3732",1,1,1
"10.1016/j.landusepol.2020.104907",1,1,1
"10.1016/j.ypmed.2013.04.011",1,1,1
"10.1016/j.plrev.2016.07.005",1,1,1
"10.1142/s0219525905000543",1,1,1
"10.1145/3341161.3342904",1,1,1
"10.1016/j.ijpe.2021.108380",1,1,1
"10.1016/j.camwa.2013.02.010",1,1,1
"10.1016/j.physa.2020.124163",1,1,1
"10.1080/0022250x.2019.1704284",1,1,1
"10.1016/j.ecolmodel.2006.11.005",1,1,1
"10.1145/3552436",1,1,1
"10.1109/wsc.2005.1574351",1,1,1
"10.1109/tii.2023.3234606",2,0,0
"10.1016/j.ijepes.2014.01.012",1,1,1
"10.1080/716100277",1,1,1
"10.1186/1476-072x-12-58",1,1,1
"10.1145/3321707.3321763",1,1,1
"10.1061/jtepbs.teeng-7434",1,1,1
"10.1371/journal.pone.0175036",1,1,1
"10.1007/s11432-018-9732-7",1,1,1
"10.1016/j.procs.2014.05.105",1,1,1
"10.1016/j.jclepro.2018.11.179",1,1,1
"10.1109/access.2022.3192847",1,1,1
"10.1371/journal.pone.0284426",1,1,1
"10.1017/s0956792515000625",1,1,1
"10.1016/j.ijhcs.2004.03.001",1,1,1
"10.1109/iccae.2009.17",1,1,1
"10.1007/s10530-013-0407-1",1,1,1
"10.1016/j.techfore.2016.02.009",1,1,1
"10.1016/j.sysconle.2010.10.003",1,1,1
"10.1016/j.respol.2022.104585",1,1,1
"10.4304/jcp.5.5.773-781",1,1,1
"10.1007/s11071-020-05613-7",1,1,1
"10.1093/logcom/exn050",1,1,1
"10.1177/0361198119842824",1,1,1
"10.1007/978-3-319-27308-2_30",1,1,1
"10.1186/1742-4682-10-41",1,1,1
"10.1097/qad.0b013e32830e0137",1,1,1
"10.1109/tac.2022.3214472",2,0,0
"10.1016/0304-3800(93)90109-6",1,1,1
"10.1109/tac.2018.2797199",1,1,1
"10.1016/j.jtbi.2017.01.006",1,1,1
"10.3390/ijerph18189832",1,1,1
"10.1002/eap.2568",1,1,1
"10.1049/iet-cta.2016.0002",1,1,1
"10.1016/j.enpol.2021.112543",1,1,1
"10.1007/978-3-319-91587-6_7",1,1,1
"10.1007/s10310-010-0242-5",1,1,1
"10.1007/s11370-017-0244-7",1,1,1
"10.1111/emre.12563",1,1,1
"10.1007/s00521-012-1199-4",1,1,1
"10.1007/s10462-022-10348-5",1,1,1
"10.1016/j.ecolmodel.2020.109222",1,1,1
"10.1016/j.ecolecon.2017.03.043",1,1,1
"10.1109/sies.2008.4577710",1,1,1
"10.1007/s10584-007-9347-z",1,1,1
"10.1016/j.compag.2022.107591",1,1,1
"10.1016/j.simpat.2017.12.015",1,1,1
"10.1080/17421772.2010.493954",1,1,1
"10.1134/s0005117912020191",1,1,1
"10.1007/s11403-016-0184-x",1,1,1
"10.1007/s12205-018-0528-2",1,1,1
"10.1007/s10888-017-9365-7",1,1,1
"10.1017/s1751731109004248",1,1,1
"10.1086/683231",1,1,1
"10.1016/j.enbuild.2019.06.010",1,1,1
"10.1109/bwss.2010.28",1,1,1
"10.1177/0272989x211007842",1,1,1
"10.1016/j.jclepro.2019.118225",1,1,1
"10.1097/mlr.0000000000001772",1,1,1
"10.1016/j.techfore.2015.06.011",1,1,1
"10.1016/j.ifacol.2018.11.757",1,1,1
"10.1137/080719376",1,1,1
"10.1111/ens.12294",2,0,0
"10.1007/978-3-319-07581-5_1",1,1,1
"10.1115/detc2009-86951",2,0,0
"10.1109/tvcg.2019.2946769",1,1,1
"10.17559/tv-20160117100949",1,1,1
"10.1016/j.jmarsys.2009.12.009",1,1,1
"10.3390/heritage4030118",1,1,1
"10.1016/j.simpat.2023.102750",1,1,1
"10.1038/s41598-021-83492-7",1,1,1
"10.1016/j.ecoinf.2010.11.004",1,1,1
"10.1006/jpdc.2000.1718",1,1,1
"10.1177/0959651816655039",1,1,1
"10.1016/j.enbuild.2012.09.042",1,1,1
"10.1109/lcsys.2019.2944128",1,1,1
"10.1371/journal.pcbi.1004522",1,1,1
"10.1007/s11116-015-9644-8",1,1,1
"10.1007/s10619-009-7036-9",1,1,1
"10.1080/0951192x.2015.1067921",1,1,1
"10.1155/2021/2444363",1,1,1
"10.1155/2020/6857891",1,1,1
"10.1109/tpwrs.2012.2194314",1,1,1
"10.1007/978-3-319-51957-9_3",1,1,1
"10.1080/03081060.2011.565171",1,1,1
"10.1016/j.inffus.2009.09.002",1,1,1
"10.1680/tran.2007.160.3.125",1,1,1
"10.3354/meps12595",1,1,1
"10.1016/j.procs.2013.06.014",1,1,1
"10.1016/j.jval.2021.08.012",1,1,1
"10.1016/j.jtbi.2021.110715",1,1,1
"10.1016/j.apm.2012.10.054",1,1,1
"10.1109/icic.2009.57",1,1,1
"10.1186/s12918-017-0516-z",1,1,1
"10.1016/j.ijepes.2019.105660",1,1,1
"10.1007/978-3-319-75417-8_35",1,1,1
"10.1016/j.applthermaleng.2019.02.113",1,1,1
"10.3846/16111699.2012.701227",1,1,1
"10.1049/iet-cta.2014.0484",1,1,1
"10.1016/j.cma.2019.112700",1,1,1
"10.1117/12.279576",1,1,1
"10.1016/j.jval.2010.09.009",1,1,1
"10.12759/hsr.43.2018.1.285-307",1,1,1
"10.1061/(asce)co.1943-7862.0001421",1,1,1
"10.1007/s11721-017-0135-8",1,1,1
"10.1111/fme.12342",1,1,1
"10.1007/s10458-008-9060-y",1,1,1
"10.1080/13696998.2020.1721508",1,1,1
"10.1007/s10682-022-10166-9",1,1,1
"10.1109/access.2019.2941508",1,1,1
"10.1038/srep03112",1,1,1
"10.1371/journal.pcbi.1004707",1,1,1
"10.3390/su10030653",1,1,1
"10.1016/j.ecolmodel.2017.02.006",1,1,1
"10.1007/978-3-319-94120-2_49",1,1,1
"10.1016/j.procs.2016.05.523",1,1,1
"10.1177/089443902237319",1,1,1
"10.1080/17419166.2022.2097076",1,1,1
"10.1109/cdc51059.2022.9992846",1,1,1
"10.3390/app13085018",1,1,1
"10.2166/hydro.2019.007",1,1,1
"10.1007/s11071-022-07505-4",1,1,1
"10.1186/2194-3206-1-10",1,1,1
"10.1890/08-2235.1",1,1,1
"10.1016/j.jtrangeo.2011.05.006",1,1,1
"10.1111/gean.12000",1,1,1
"10.1155/2014/424537",1,1,1
"10.1016/j.simpat.2009.09.012",1,1,1
"10.1007/978-3-030-02607-3_42",1,1,1
"10.1109/tnnls.2016.2610140",1,1,1
"10.1016/j.automatica.2019.108501",1,1,1
"10.1016/j.ejor.2019.05.040",1,1,1
"10.1016/j.eswa.2014.04.048",1,1,1
"10.1111/j.1365-2664.2007.01439.x",1,1,1
"10.1016/j.ecolmodel.2013.08.006",1,1,1
"10.3390/app7111102",1,1,1
"10.1111/ddi.12460",1,1,1
"10.18564/jasss.2717",1,1,1
"10.1016/j.iot.2019.01.001",1,1,1
"10.1016/j.jsr.2022.01.002",1,1,1
"10.1155/2013/706919",1,1,1
"10.1007/s40571-018-0199-2",1,1,1
"10.5198/jtlu.2015.806",1,1,1
"10.1109/jsee.2012.00073",1,1,1
"10.1016/j.estger.2017.11.003",1,1,1
"10.3934/mbe.2008.5.743",1,1,1
"10.1016/j.jtbi.2007.05.030",1,1,1
"10.1109/tnse.2017.2691405",1,1,1
"10.1109/access.2021.3106233",1,1,1
"10.1093/icc/dtx029",1,1,1
"10.1007/s00181-015-1003-2",1,1,1
"10.3389/frobt.2022.1006786",1,1,1
"10.1108/s1049-258520190000027005",1,1,1
"10.1109/tcyb.2015.2424257",1,1,1
"10.1038/s41598-022-25480-z",1,1,1
"10.1080/13658816.2013.826360",1,1,1
"10.1109/lra.2022.3184795",1,1,1
"10.1890/08-0651.1",1,1,1
"10.1016/j.marpolbul.2023.114721",1,1,1
"10.1016/j.automatica.2012.08.018",1,1,1
"10.1086/688170",1,1,1
"10.1007/978-3-319-44944-9_31",1,1,1
"10.1007/s00198-020-05780-8",1,1,1
"10.1155/2021/6123989",1,1,1
"10.1142/s0219525910002633",1,1,1
"10.3897/neobiota.74.82394",1,1,1
"10.1016/j.procs.2019.12.180",1,1,1
"10.7866/hpe-rpe.17.3.1",1,1,1
"10.1016/j.simpat.2014.07.009",1,1,1
"10.1007/s00191-010-0196-y",1,1,1
"10.1002/sys.21434",1,1,1
"10.1016/j.compedu.2018.08.020",1,1,1
"10.1016/j.asoc.2019.105628",1,1,1
"10.1016/j.ecoinf.2010.08.003",1,1,1
"10.1053/j.gastro.2017.12.012",1,1,1
"10.1016/j.jedc.2010.06.018",1,1,1
"10.1108/jrf-03-2015-0029",1,1,1
"10.3390/en81112315",1,1,1
"10.1027/1614-2241/a000127",1,1,1
"10.1016/j.socnet.2015.11.001",1,1,1
"10.1080/00220380412331322841",1,1,1
"10.5198/jtlu.2021.1853",1,1,1
"10.1016/j.scs.2022.104263",1,1,1
"10.3901/cjme.2014.02.304",1,1,1
"10.1109/ieem.2017.8290097",2,0,0
"10.1016/j.swevo.2023.101229",1,1,1
"10.1016/j.softx.2020.100555",1,1,1
"10.3934/krm.2012.5.817",1,1,1
"10.1007/s12652-018-0944-7",1,1,1
"10.1016/j.ecolmodel.2015.01.011",1,1,1
"10.1016/j.ijepes.2020.106493",1,1,1
"10.1016/j.jtbi.2009.03.008",1,1,1
"10.1016/s0001-4575(03)00005-8",1,1,1
"10.3991/ijoe.v18i06.29565",1,1,1
"10.1016/j.ejcon.2021.04.003",1,1,1
"10.3390/en14092684",1,1,1
"10.1016/j.crvi.2008.08.010",1,1,1
"10.1016/j.biombioe.2022.106418",1,1,1
"10.1016/j.simpat.2022.102510",1,1,1
"10.4028/www.scientific.net/amr.186.489",1,1,1
"10.3390/app10155329",1,1,1
"10.1016/j.jclepro.2020.121247",1,1,1
"10.1017/s0021859608008022",1,1,1
"10.3141/2561-02",1,1,1
"10.1007/978-981-19-2635-8_65",1,1,1
"10.1016/j.eja.2013.09.019",1,1,1
"10.1016/j.ecolmodel.2010.01.009",1,1,1
"10.1016/j.foreco.2009.03.002",1,1,1
"10.1109/icmtma.2015.212",1,1,1
"10.3389/fimmu.2021.661990",1,1,1
"10.1111/ele.12430",1,1,1
"10.1109/access.2022.3158758",1,1,1
"10.1007/s11721-017-0142-9",1,1,1
"10.1016/j.biocon.2013.12.004",1,1,1
"10.1109/compsac.2019.10262",1,1,1
"10.1016/j.ecolmodel.2022.110215",1,1,1
"10.1007/s10270-017-0627-4",1,1,1
"10.1103/physreve.81.046111",1,1,1
"10.1111/hsc.12394",1,1,1
"10.1007/978-981-16-4884-7_42",1,1,1
"10.1016/j.ecss.2020.107035",1,1,1
"10.1155/2022/8265296",1,1,1
"10.1016/j.apm.2020.06.079",1,1,1
"10.1007/s00191-023-00811-z",1,1,1
"10.1007/s12555-021-0438-9",1,1,1
"10.1142/s0219877013400294",1,1,1
"10.1109/tste.2016.2539213",1,1,1
"10.1111/j.1461-0248.2010.01496.x",1,1,1
"10.1185/03007990802224762",1,1,1
"10.1016/j.eswa.2011.08.152",1,1,1
"10.1080/19439962.2022.2061095",1,1,1
"10.1111/1759-3441.12016",1,1,1
"10.1002/rnc.1847",1,1,1
"10.1109/iske.2008.4731130",1,1,1
"10.32604/iasc.2021.015461",1,1,1
"10.1016/j.ecolmodel.2020.109322",1,1,1
"10.1371/journal.pmed.1001582",1,1,1
"10.2495/cr080051",1,1,1
"10.1007/s10916-015-0350-z",1,1,1
"10.1142/s0219525920500022",1,1,1
"10.1016/j.ecolecon.2020.106687",1,1,1
"10.1007/978-3-319-19629-9_2",1,1,1
"10.1016/j.neucom.2016.06.019",1,1,1
"10.1177/0037549718800583",1,1,1
"10.1109/tits.2019.2903824",1,1,1
"10.1080/0952813x.2017.1292319",1,1,1
"10.1080/20548923.2018.1504490",1,1,1
"10.1109/tits.2018.2869085",1,1,1
"10.1016/j.ecolmodel.2017.10.017",1,1,1
"10.1109/ichqp53011.2022.9808715",1,1,1
"10.1186/s13677-018-0116-5",1,1,1
"10.1177/0894439310370084",1,1,1
"10.1115/1.4054722",2,0,0
"10.1016/j.ins.2006.08.007",1,1,1
"10.1080/07294360.2015.1011088",1,1,1
"10.1016/j.jmsy.2012.05.002",1,1,1
"10.1111/nrm.12305",1,1,1
"10.1080/00207179.2014.928947",1,1,1
"10.1177/0894439306293820",1,1,1
"10.1016/j.foodchem.2018.04.016",1,1,1
"10.1016/j.ecolmodel.2020.109393",1,1,1
"10.3390/w11020254",1,1,1
"10.1016/j.autcon.2019.102938",1,1,1
"10.1007/s00198-016-3772-7",1,1,1
"10.1016/j.entcs.2009.02.005",1,1,1
"10.1037/amp0000245",1,1,1
"10.1080/1365881031000135474",1,1,1
"10.1093/comnet/cny022",1,1,1
"10.1002/atr.161",1,1,1
"10.1109/icstcc50638.2020.9259694",1,1,1
"10.1016/j.ufug.2021.127435",1,1,1
"10.1001/jamanetworkopen.2022.18189",1,1,1
"10.1109/ds-rt.2009.29",1,1,1
"10.1097/qai.0000000000001354",1,1,1
"10.1016/j.ijcard.2011.09.066",1,1,1
"10.1086/339990",1,1,1
"10.3389/fams.2023.1058273",1,1,1
"10.1103/physreve.90.032817",1,1,1
"10.1109/tcss.2022.3163164",1,1,1
"10.1109/tcsi.2011.2106032",1,1,1
"10.1111/jiec.12234",1,1,1
"10.1007/s11071-015-2255-2",1,1,1
"10.1016/j.simpat.2016.10.007",1,1,1
"10.1016/j.compenvurbsys.2021.101662",1,1,1
"10.1016/j.promfg.2020.02.026",1,1,1
"10.1016/j.ajog.2016.10.012",1,1,1
"10.3390/systems10040105",1,1,1
"10.1109/tcyb.2018.2800297",1,1,1
"10.23919/springsim.2019.8732925",2,0,0
"10.1016/j.jpolmod.2013.10.014",1,1,1
"10.3390/land11050643",1,1,1
"10.1177/0022146514532817",1,1,1
"10.1109/iscid.2017.113",1,1,1
"10.1086/684158",1,1,1
"10.1016/j.jtte.2018.05.003",1,1,1
"10.1155/2020/4073273",1,1,1
"10.3846/16484142.2012.697442",1,1,1
"10.1080/00207179.2013.873952",1,1,1
"10.1016/j.anbehav.2014.07.022",1,1,1
"10.1017/s0950268815003180",1,1,1
"10.1109/tsmca.2011.2164522",1,1,1
"10.1163/22105832-00602005",1,1,1
"10.1080/00207171003736279",1,1,1
"10.1021/acs.est.6b01113",1,1,1
"10.1007/s10530-004-2954-y",1,1,1
"10.1098/rsos.150589",1,1,1
"10.1177/03611981231186988",1,1,1
"10.1007/s11424-012-0329-5",1,1,1
"10.1186/s12874-021-01395-7",1,1,1
"10.3390/jmse6040109",1,1,1
"10.1002/etc.614",1,1,1
"10.1007/978-3-319-19644-2_27",1,1,1
"10.1111/j.2041-210x.2010.00049.x",1,1,1
"10.1016/j.landusepol.2020.105237",1,1,1
"10.1007/s12555-020-0343-7",1,1,1
"10.1016/j.ccr.2014.07.017",1,1,1
"10.1109/iwcmc51323.2021.9498612",1,1,1
"10.1016/j.heliyon.2022.e09409",1,1,1
"10.1007/s11768-020-00007-x",1,1,1
"10.1007/s10614-020-10017-1",1,1,1
"10.1890/07-1900.1",1,1,1
"10.1007/978-3-319-74060-7_5",1,1,1
"10.1016/j.eswa.2011.11.108",1,1,1
"10.1016/j.landusepol.2012.06.017",1,1,1
"10.1080/14697688.2017.1380310",1,1,1
"10.1155/2016/2756046",1,1,1
"10.1109/taes.2018.2808118",1,1,1
"10.4186/ej.2018.22.4.177",1,1,1
"10.1109/access.2019.2946659",1,1,1
"10.17221/120/2019-agricecon",1,1,1
"10.1177/1687814019831913",1,1,1
"10.1007/s10614-010-9229-8",1,1,1
"10.2298/csis191220009g",1,1,1
"10.3390/ijerph19106284",1,1,1
"10.1007/s10956-016-9616-6",1,1,1
"10.1109/access.2019.2901837",1,1,1
"10.1007/s11098-018-1124-5",1,1,1
"10.1080/13696998.2020.1851556",1,1,1
"10.1016/j.ecolmodel.2018.01.006",1,1,1
"10.1016/j.jebo.2003.03.005",1,1,1
"10.1016/j.compind.2023.103981",1,1,1
"10.1109/melecon53508.2022.9842932",1,1,1
"10.1139/cjce-2017-0686",1,1,1
"10.1007/978-3-030-88081-1_20",1,1,1
"10.3389/fphar.2021.802942",1,1,1
"10.1080/00207543.2014.910623",1,1,1
"10.1016/j.scs.2022.103832",1,1,1
"10.1109/jsyst.2010.2048653",1,1,1
"10.1007/s00354-012-303-8",1,1,1
"10.1080/088395101753242688",1,1,1
"10.1016/j.eswa.2010.12.024",1,1,1
"10.1016/j.ecolmodel.2020.109139",1,1,1
"10.20965/jaciii.2011.p0165",1,1,1
"10.1016/j.eswa.2010.12.013",1,1,1
"10.3233/mgs-140220",1,1,1
"10.3141/2478-07",1,1,1
"10.1016/j.jss.2015.06.008",1,1,1
"10.1016/j.ifacol.2020.12.1588",1,1,1
"10.1007/s10961-016-9466-7",1,1,1
"10.1111/padr.12315",1,1,1
"10.1177/0272989x14543106",1,1,1
"10.3390/info3030331",1,1,1
"10.1109/tcyb.2019.2895044",1,1,1
"10.1111/j.1365-2486.2010.02366.x",1,1,1
"10.1016/j.simpat.2023.102789",1,1,1
"10.1145/2576768.2598239",1,1,1
"10.1080/13658816.2016.1158822",1,1,1
"10.1016/j.simpat.2014.09.005",1,1,1
"10.1007/s10614-017-9721-5",1,1,1
"10.1007/978-3-030-01159-8_19",1,1,1
"10.1016/j.ejor.2014.11.006",1,1,1
"10.1109/tro.2006.878948",1,1,1
"10.1007/978-3-319-91899-0_11",1,1,1
"10.3390/su11092542",1,1,1
"10.1016/j.ecolmodel.2010.01.015",1,1,1
"10.1057/jos.2012.26",1,1,1
"10.3390/s18010141",1,1,1
"10.1080/17477778.2022.2035275",1,1,1
"10.1080/00207179.2012.723136",1,1,1
"10.1016/j.apenergy.2017.03.047",1,1,1
"10.3390/app9061089",1,1,1
"10.1007/s11071-023-08493-9",1,1,1
"10.1016/j.ifacol.2022.09.401",1,1,1
"10.1007/978-3-319-72727-1_10",1,1,1
"10.17559/tv-20190131115411",1,1,1
"10.1155/2014/241684",1,1,1
"10.1002/rnc.3959",1,1,1
"10.1007/978-3-319-24309-2_9",1,1,1
"10.1002/ett.3941",1,1,1
"10.1007/978-0-85729-024-3_30",1,1,1
"10.1177/1090198113493090",1,1,1
"10.1038/s41598-020-66465-0",1,1,1
"10.1016/j.eswa.2014.02.032",1,1,1
